0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-0.16824437822605132,-0.6768864571018552,-0.6173080843338133,-0.7919288185316299,-0.009561632170662079,-0.34774277694012246,-1.102132945609342,0.9987901239687615,0.1501857796940999,-0.4801463092246175,-0.561097531963614,-0.45896588748047007,0.8964196942874956,-0.07701567044920309,-1.2717427258924243,1.3835770961458131,-8.461114666560638
-1.9432959287506946,-1.021966170251415,-0.9788401796384907,-0.7919622761604215,-0.01151766061536454,-0.3475832658648039,-1.1021317179998094,-0.5812688363029614,-0.30189005168736294,0.036454010812011106,0.2443319026523684,-0.23195134233659706,0.9807020418948155,-0.07702143101977654,-1.2716973364768316,1.411292800876084,-7.770332307894622
0.4426956233356372,-0.5580975891590676,-0.5738101954314856,-0.5937254751542396,-0.012125501155699056,-0.34743412789985334,-1.102130735912183,-0.18633183973829057,-0.6081939051615746,0.15029676858860933,0.24841212562229728,-0.22976903087193928,0.9807697980632529,-0.07701955359899591,-1.2717323869563186,1.3944107210610985,-6.980495438275025
0.4375326942686387,-0.5591117455382547,-0.6646223278754194,-0.6949637608398399,-0.01184288620326455,-0.3472862865736988,-1.102129950242082,0.20860515682638048,-0.16142044205050612,0.2589562490299827,0.25235720348427126,-0.26426472470485485,0.8024276883697655,-0.07701802000435283,-1.271646533449931,1.3788876295305392,-6.2145175279302185
-0.5333756982432699,-0.7478917708175189,-0.7114326200916983,-0.7432077762736886,-0.01211863567731318,-0.3471799458568198,-1.1021293217060015,-0.18633183973829057,-0.3311037938187509,0.15248576912680148,0.2579290383423544,-0.2553388513159446,0.8084877352084088,-0.07701928962309598,-1.2718586620938048,1.3872903880779075,-5.421517070043215
2.6338366886458133,-0.1320925405660939,-0.6151177193209575,-0.20677360735068473,-0.009093459102968797,-0.347034701892159,-1.102128818877137,1.1962586222510947,0.7240826702415272,-0.5302905314239429,1.4566348930903716,0.17594381565086178,0.8827272469357798,-0.07701085964423016,-1.2719944057436179,1.3550574828529236,-4.614058721130957
0.6420282932262222,-0.519334213653633,-0.5705552269306162,-0.6075108537364596,-0.006380445673235281,-0.34688167196886965,-1.1021284166140453,1.1962586222510947,1.6808131145319296,-0.47864690983000097,0.5707631970492064,0.18165334775715467,0.8650056231155255,-0.07700740523948743,-1.2721040579099117,1.3284519375662684,-4.233315472037213
2.4505107346622834,-0.16765886950938808,-0.5269378351634729,-0.29471265748959197,-0.0017756336995747737,-0.3466845502006636,-1.1021215533098467,1.1962586222510947,2.6909617160428905,-1.0274413231510953,0.930364204995906,0.4583447038058206,0.8893598699481788,-0.07699042120220326,-1.2720784122532065,1.2879119771942282,-3.7692182176132896
1.4601471515652216,-0.4033620877788982,-0.6068836570663945,-0.5357135006373605,0.0026489142332511355,-0.34648353239021695,-1.1020440959339464,1.1962586222510947,3.3256427790960825,-1.2191512248013034,0.83777347786211,0.5050808755898014,0.8131392628595389,-0.07697166957645885,-1.2719880155592898,1.2470466252611283,-3.454621600988306
1.8306834241558638,-0.2881735192695388,-0.5655229760192534,-0.37451525938860336,0.0072657330363489715,-0.34626176631708344,-1.101936329275585,1.1962586222510947,3.2847014035691187,-1.5091127961141242,-0.053420835486307244,0.594794515917616,0.8466265077119319,-0.07694188792911617,-1.2719101869355465,1.2047074409632281,-3.1077220918614326
2.962936345888958,-0.06805738716743781,-0.5992022068470525,-0.10709498461816393,0.013402317444950256,-0.34595570851245555,-1.1017912322038048,1.1962586222510947,3.517794345519494,-2.07009716451507,0.10863807133530251,0.87519578023775,0.9101243679129749,-0.07688012374645863,-1.271526733416166,1.1191103197244352,-2.72909054008361
-1.371163668157473,-0.8388925225083615,-0.7104634814077526,-0.6348574583047234,0.01399442925931817,-0.34569373642689166,-1.1015770218389387,0.8625842491626582,2.608148994674482,-1.7344212596532118,1.4854179181131393,1.0112538892717151,0.9571968602252118,-0.07689238185108539,-1.271226883039257,1.1698331218896412,-2.5701615114072167
-0.05044947383126309,-0.6539161258497045,-0.5642165875769098,-0.5947618120285615,0.012984922467047537,-0.3454226878697558,-1.1014056535470456,0.8625842491626582,1.9750324003479782,-1.4474530915717632,1.4960231171700922,0.8271089418320781,0.9470569071457732,-0.0768911015126954,-1.2711827886444083,1.21600044220001,-2.806643334839326
2.4741372602051523,-0.16306622131080822,-0.735258706576741,-0.2900167857222696,0.014603699121989212,-0.3451153354682827,-1.1012685589135311,1.1962586222510947,2.1535750434384053,-1.8620767309593043,1.721385355391353,0.8292211839866486,1.0159786498165495,-0.07683980288751714,-1.2707328007805623,1.1382318591067146,-2.695097526671452
-1.1559311054701231,-0.8688898972051321,-0.7402311124736862,-0.6004945246534648,0.012442403698993831,-0.34486115138329826,-1.1011196239428036,0.936999525607233,1.6068478603695118,-1.648918524100649,2.0805916752254126,0.9617880819249692,1.017485337777112,-0.07686878492452537,-1.270641024146508,1.1817194842083554,-2.528681219867897
1.6479087567128567,-0.3237823781477256,-0.5269534248848419,-0.2558904597752242,0.012163332770404958,-0.34462382564461275,-1.101000475966222,1.1962586222510947,1.4518971230854567,-1.8126139581637197,1.5092793062769705,1.002280927833201,1.0404067681786282,-0.07683457727744247,-1.2705209481247157,1.12307244049734,-2.312029724102071
0.677998751948633,-0.5123363321395913,-0.7297880038597944,-0.6102342759962343,0.011643598664909395,-0.3443942817806541,-1.100885533103781,1.1962586222510947,1.5132329494823937,-1.7256061749754998,1.0181263161833296,0.9975103074027716,1.038766712514391,-0.07682200175940526,-1.2702089330447501,1.059429679290053,-2.2287905671769885
1.9214634986051038,-0.27053219088984587,-0.7533675620393411,-0.21053685053909235,0.01291021382321702,-0.3441154595165948,-1.1007674025373628,1.1962586222510947,1.4655000325441097,-1.9703678703655447,1.0299264554037375,1.0520257995685551,1.0648946449565577,-0.07677087048871059,-1.2701405092437887,0.9873267374952113,-2.007925980062125
4.593390731994787,0.24893380265930762,-0.5570331527105362,0.44115989298540303,0.01964586536362127,-0.3436926838008181,-1.1006009313516865,1.1962586222510947,1.688988172778186,-2.77408060751066,2.1868528281948483,1.564114446493357,1.3034632585514871,-0.076608161126362,-1.2691407956889424,0.9102089375240358,-1.7124849507186268
-4.4299221624577525,-1.5054574905180225,-1.6873070208719392,-0.7919340370059271,0.014069100795651431,-0.3433827319959004,-1.100291103167872,0.36373153563271604,1.357772775999426,-1.2623290829829505,4.297557793197118,2.382522043214504,1.6251612480386624,-0.07678192021959417,-1.2681311890248042,1.1214837640521655,-1.465675169162905
0.8128262584690996,-0.5539707830266518,-0.6239446196938059,-0.36914257936071226,0.010218562668985355,-0.3430507312055982,-1.10004324062082,0.4206869377610334,0.8212840455310049,-1.1653055907880583,4.249957658258551,2.361917611754312,1.5851279342563571,-0.07676980844806354,-1.267748160102389,1.044021431839868,-1.3500338598583048
1.8139011194804013,-0.2914352373237851,-0.650963226465728,-0.4212710015972623,0.009286386600735396,-0.3426616680985175,-1.0998449505831789,0.7538459289157547,0.9252520106816288,-1.3004170039918572,4.31244874424294,2.3668354860184766,1.6080219850514599,-0.07672234322860134,-1.2672473692116422,0.9681860574328693,-1.3052535870795583
0.11249512291267479,-0.6222625444862215,-0.6505404780338552,-0.4919321444862977,0.00741008477044465,-0.34227649899172663,-1.0996863185530656,0.7354061295890304,0.7881838808162479,-1.0469843318564744,4.251500276956069,2.1608592594941913,1.5936355611521937,-0.07674668663642828,-1.266610877130779,0.9171952857467905,-1.281101838763233
-1.9992285280575546,-1.0328425223206006,-0.9920629560463814,-0.5852355877691072,0.0013865445208814608,-0.3419380150074443,-1.0995594129289752,0.09974983311660904,0.49742621261337766,-0.6982102624889692,2.8855837245229257,2.3850259030395486,1.6692429012304344,-0.07685071745085409,-1.2661739456236165,0.9698512965982931,-1.1733204328597973
2.9155385728429195,-0.07724628153487051,-0.5422742953505064,-0.05680614983492805,0.0012834005388212102,-0.3414834644943376,-1.0994578884297028,0.9340483668634869,0.5060829713529016,-1.089089692499951,1.7791795815000788,2.4931015269860874,1.7280921685607462,-0.07678374822213947,-1.2660642085379294,0.9006194568128024,-1.0415605262944687
-0.130236825954351,-0.6694543583460059,-0.708039421410523,-0.7919481197548527,-0.00013710787129065808,-0.34106717605644266,-1.0993766688302848,0.9101769493961942,0.5686083621201653,-1.3551258656495901,1.8437677267314216,2.4659219584506085,1.6578638797944096,-0.07682653202095295,-1.2657211978794956,0.9317996246343574,-1.3648492692106589
-0.8484344629864918,-0.8091138781596824,-0.7707947764388208,-0.6276503353402848,-0.00357630435085495,-0.3407377705856833,-1.0993116931507505,0.5998721588842413,0.3479274772845912,-1.374868161284418,1.715102264349198,2.459937303683728,1.6714456638355077,-0.07688396565586186,-1.2651979670391313,0.9712294255627817,-1.4576613113607986
0.11192747137719992,-0.6223764514734116,-0.5580531907432942,-0.6614354534697723,-0.006434500535372086,-0.34043819597503533,-1.099259712607123,0.6540813492990638,0.24744804742606322,-1.1209578562421345,1.7150884035549734,2.4709298097439536,1.6664348768942987,-0.07690916258180801,-1.2651709626721372,0.950136396134081,-1.7893996276028097
-0.37407594384703724,-0.7168721954818505,-0.650963226465728,-0.693707012285706,-0.009614052361813001,-0.3402235603943044,-1.099218128172221,0.4062513562101478,0.1766775164542121,-1.301597575123067,1.1342725488744558,2.41737878689468,1.6063246717285051,-0.07694026394100481,-1.264752034076304,0.9784837433064093,-2.0432943494534723
-1.761752648138895,-0.986667362539613,-0.9023005651084189,-0.7412049668250191,-0.015189678015309217,-0.34004524499351757,-1.0991848606242995,-0.44103463223041156,-0.007491716651998549,-1.0143223910535895,-0.16212485291014384,2.5362139050911527,1.6655815523629052,-0.07699582575374289,-1.2643467987326027,1.0088025805251588,-2.0099635394807134
-0.47347051872066037,-0.7198650357610624,-0.5923476013344091,-0.7407552802165567,-0.019724638774091773,-0.33985590101613666,-1.0991582465859624,-1.2727028977924835,-0.1642068305371904,-1.171849091193309,-0.23110527852832682,2.5034978726663546,1.6722796823598571,-0.0770126621897755,-1.264221394018895,1.0992422938197242,-5.790383284579178
0.12025492644422157,-0.6207719734050959,-0.5269524007416055,-0.5490363003565326,-0.02236321390596518,-0.33964581081801976,-1.0991369553552923,-1.1739630964807484,-0.23787752298758272,-0.9183254280314569,-0.11177897561663556,2.310356821520405,1.657714390950516,-0.07701381890917282,-1.2641467923320886,1.069555099043032,-7.073489821269613
2.1611457018670435,-0.2584870815762165,-0.5269343587141787,-0.3875823087842156,-0.020293271024764855,-0.3393695797896016,-1.0991199223707566,0.5203470080133176,-0.026744904669387438,-1.157420088962347,1.0301822759660366,2.32822177464555,1.699475113928022,-0.07698306806272154,-1.2648668238658785,1.029474514992488,-7.049778801823249
3.1976008537874674,-0.02243773091708554,-0.5706639563762075,-0.14622755363494028,-0.013397892481764668,-0.33902461669524103,-1.099106295983128,1.1962586222510947,0.3500675511157531,-1.6074834958463273,2.0428613885408615,2.522420717583809,1.7984336286758777,-0.07693785987404797,-1.265285476473684,0.9060362692704452,-6.482721796511545
-0.5058459387084461,-0.7424950948557125,-0.7293314675812355,-0.5735509232964914,-0.010232839724501662,-0.3386861327109587,-1.0990365111279339,0.9523172653843942,0.3856278836554047,-1.7283636856938789,1.4786735005502658,2.441055973299593,1.6984398082521162,-0.07695348875605247,-1.264946987772931,0.9603766599674338,-5.775435651046915
0.25614367119876064,-0.594333773005089,-0.5562288372670872,-0.5111646487109087,-0.008169291822704748,-0.33835283936576216,-1.0989806832437785,1.114944836628865,0.3112772238896574,-1.5129221561429615,1.2673615510325213,2.3734659744648674,1.6796386168711526,-0.0769602080210328,-1.2646336989020694,0.9133671497343222,-5.178985517805177
-2.944530521486958,-1.2166381924933036,-1.220910962727882,-0.7595339262523159,-0.012752286223692646,-0.3380895767672549,-1.0989360209364543,-0.4302731966049911,0.08394099519603374,-0.8130885673449254,2.715625561409478,2.6187785335951532,1.6939053026605675,-0.0770130111457362,-1.2642651275063232,0.9988302862126787,-4.500176342759978
-1.9992285280575546,-1.0024828509463644,-0.8728009056698044,-0.6897072509415716,-0.01929496743004581,-0.33786132954209225,-1.0989002910905945,-1.4061666772775008,-0.4247800298882779,-0.5453503278026864,2.6669596767644577,2.734241422121372,1.7442649590401527,-0.07703998720496524,-1.2640624249150794,1.2100094093404967,-4.349169937261376
-0.5591028134894502,-0.7528131915086297,-0.6250434140350483,-0.6536521065869789,-0.024185202430394234,-0.33763956346895874,-1.0988717072139071,-1.5689223017276759,-0.6291150163407467,-0.703926598091639,0.7985933506543597,2.656286175855875,1.5977630033244268,-0.07704620134098861,-1.264353698433289,1.2684267648907643,-4.473222816041409
2.862732131043252,-0.08755688379458504,-0.6497036375899933,0.009245738556460574,-0.02216799072363681,-0.3373581438434057,-1.0988488401125571,-0.22582731606935263,-0.3000018065535827,-1.0243084560521754,2.448893522241247,2.309368853630345,1.688561934420287,-0.07701023696867312,-1.264661594922691,1.1847437116582056,-4.121976056118198
2.207606364274411,-0.21492687111473974,-0.556508028461798,-0.3430430465459446,-0.01672655775175643,-0.33703133369218913,-1.0988305464314772,0.8802948116025706,0.270572321872186,-1.2035721684550404,2.9846474250684834,1.846467153223851,1.7292198285864728,-0.076984908516889,-1.264630556884526,1.1044485587966812,-3.742932021875727
-0.8197037444046106,-0.8035045202740889,-0.8330180692911179,-0.7293152640212667,-0.014695739557504832,-0.33668636855587775,-1.0988159114866132,0.48521565309087283,0.39534850500324936,-1.2613394120858388,2.1853987008788542,1.8668729617769853,1.7313486196112475,-0.07699744639292919,-1.264581303636549,1.147649073697387,-3.368279399167674
